,Run 1: Time (s),Run 1: Flow Rate (L/s),Run 1: Volume (L),Run 2: Time (s),Run 2: Flow Rate (L/s),Run 2: Volume (L),Run 3: Time (s),Run 3: Flow Rate (L/s),Run 3: Volume (L)
218,3.633406,0.318969734362,0.0451486091363,3.633406,0.288620002175,0.666809845766,3.633406,-0.194594912609,0.988670658307
219,3.650073,0.309448249754,0.0399116878656,3.650073,0.278503424779,0.662083722687,3.650073,-0.485000193148,0.994334064121
220,3.66674,0.309448249754,0.034754113887,3.66674,0.259460455563,0.65760060069,3.66674,-0.756362504471,1.00467896016
221,3.683407,0.309448249754,0.0295965399083,3.683407,0.259460455563,0.653276173278,3.683407,-0.814681597694,1.01777125619
222,3.700074,0.299926765147,0.0245183132216,3.700074,0.268981940171,0.648872398573,3.700074,-0.717681473252,1.03054120384
223,3.716741,0.299926765147,0.0195194338269,3.716741,0.259460455563,0.644468623868,3.716741,-0.785522051083,1.04306815041
224,3.733408,0.299926765147,0.0145205544322,3.733408,0.249343878168,0.640228502953,3.733408,-0.83372456691,1.0565621421
225,3.750075,0.299926765147,0.00952167503752,3.750075,0.249343878168,0.636072688535,3.750075,-0.814681597694,1.07029913487
226,3.766742,0.290405280539,0.0046021429348,3.766742,0.23982239356,0.63199622141,3.766742,-0.775405473687,1.08355012548
227,3.783409,0.280288703143,-0.00015373537821,3.783409,0.259460455563,0.627835447787,3.783409,-0.659362380029,1.09550676339
228,3.800076,0.270767218535,-0.00474595990152,3.800076,0.278503424779,0.62335232579,3.800076,-0.51415973976,1.10528630998
229,3.816743,0.270767218535,-0.00925883713284,3.816743,0.298141486783,0.618546855419,3.816743,-0.349319037487,1.11248211037
230,3.83341,0.261245733927,-0.0136923670722,3.83341,0.307662971391,0.613498383967,3.83341,-0.494521677756,1.11951425697
231,3.850077,0.261245733927,-0.0180465497196,3.850077,0.307662971391,0.608370565223,3.850077,-0.882522175525,1.13098985192
232,3.866744,0.241607671924,-0.0222370785772,3.866744,0.317184455998,0.603163399187,3.866744,-0.989043784575,1.14658654685
233,3.883411,0.251129156532,-0.0263433009371,3.883411,0.317184455998,0.597876885859,3.883411,-0.83372456691,1.1617765869
234,3.900078,0.222564702708,-0.0302908287131,3.900078,0.317184455998,0.592590372531,3.900078,-0.775405473687,1.1751862721
235,3.916745,0.212448125312,-0.0339160081154,3.916745,0.317184455998,0.587303859202,3.916745,-0.72720295786,1.18770825946
236,3.933412,0.193405156097,-0.037298186436,3.933412,0.298141486783,0.582176040458,3.933412,-0.630202833418,1.19902020062
237,3.950079,0.173767094093,-0.040358016383,3.950079,0.298141486783,0.577206916298,3.950079,-0.591521802198,1.20920144287
238,3.966746,0.135086062874,-0.0429318441666,3.966746,0.298141486783,0.572237792138,3.966746,-0.630202833418,1.21938268512
239,3.983413,0.0868835470465,-0.0447816279108,3.983413,0.268981940171,0.567511669059,3.983413,-0.708159988644,1.2305359317
240,4.00008,0.0380859384313,-0.0458230611181,4.00008,0.259460455563,0.563107894354,4.00008,-0.804565020298,1.24314222556
241,4.016747,-0.0297546393995,-0.0458924899986,4.016747,0.249343878168,0.558867773439,4.016747,-0.775405473687,1.25630890968
242,4.033414,-0.116638186446,-0.0446725253844,4.033414,0.23982239356,0.554791306314,4.033414,-0.591521802198,1.26770019813
243,4.050081,-0.174957279669,-0.0422425145675,4.050081,0.23982239356,0.55079418648,4.050081,-0.349319037487,1.27554069527
244,4.066748,-0.223159795496,-0.0389248059216,4.066748,0.230300908952,0.546876413939,4.066748,-0.136275819386,1.27958740001
245,4.083415,-0.252319342108,-0.0349624005284,4.083415,0.230300908952,0.543037988689,4.083415,-0.0779567261634,1.28137270693
246,4.100082,-0.300521857935,-0.0303552983879,4.100082,0.23982239356,0.539120216148,4.100082,0.144607976545,1.28081726873
247,4.116749,-0.291000373327,-0.0254258478736,4.116749,0.249343878168,0.535043749023,4.116749,0.415970287868,1.27614568976
248,4.133416,-0.31063843533,-0.0204120908617,4.133416,0.23982239356,0.530967281897,4.133416,0.309448678818,1.2701004108
249,4.150083,-0.300521857935,-0.0153189865578,4.150083,0.23982239356,0.526970162064,4.150083,0.483810865699,1.26348978239
250,4.16675,-0.300521857935,-0.0103101887516,4.16675,0.23982239356,0.52297304223,4.16675,0.648651567972,1.2540524067
251,4.183417,-0.320159919938,-0.00513773715566,4.183417,0.230300908952,0.519055269689,4.183417,0.667694537187,1.24308263643
252,4.200084,-0.291000373327,-4.46328517387e-05,4.200084,0.23982239356,0.515137497147,4.200084,0.609375443964,1.23244017374
253,4.216751,-0.300521857935,0.00488481766248,4.216751,0.23982239356,0.511140377314,4.216751,0.638534990576,1.22204071214
254,4.233418,-0.271957404111,0.00965557359274,4.233418,0.220779424344,0.507301952064,4.233418,0.803375692849,1.21002454946
255,4.250085,-0.271957404111,0.0141882876471,4.250085,0.220779424344,0.503622221399,4.250085,0.948578333118,1.19542464058
256,4.266752,-0.2427978575,0.0184780006197,4.266752,0.230300908952,0.499863143441,4.266752,0.948578333118,1.1796146855
257,4.283419,-0.223159795496,0.0223610587209,4.283419,0.220779424344,0.496104065484,4.283419,1.00689742634,1.16331872826
258,4.300086,-0.223159795496,0.0260804630325,4.300086,0.220779424344,0.492424334818,4.300086,1.02594039556,1.14637807427
259,4.316753,-0.223159795496,0.029799867344,4.316753,0.230300908952,0.488665256861,4.316753,0.803375692849,1.13113346865
260,4.33342,-0.223159795496,0.0335192716555,4.33342,0.23982239356,0.484747484319,4.33342,0.590332474749,1.11951900164
261,4.350087,-0.232681280104,0.037318023259,4.350087,0.23982239356,0.480750364486,4.350087,0.570694412745,1.10984358407
262,4.366754,-0.252319342108,0.0413597759442,4.366754,0.230300908952,0.476832591944,4.366754,0.551651443529,1.10049051488
263,4.383421,-0.261840826715,0.0456445297111,4.383421,0.220779424344,0.473073513987,4.383421,0.280289132206,1.09355753809
264,4.400088,-0.300521857935,0.0503309791437,4.400088,0.210662846948,0.469478089819,4.400088,0.135086491937,1.09009600532
265,4.416755,-0.320159919938,0.0555034307396,4.416755,0.210662846948,0.465966972149,4.416755,0.251129585595,1.08687747364
266,4.433422,-0.320159919938,0.0608395361252,4.433422,0.20114136234,0.462535201771,4.433422,0.367172679253,1.08172485172
267,4.450089,-0.329681404546,0.0662549888028,4.450089,0.20114136234,0.459182778685,4.450089,0.445129834479,1.07495552872
268,4.466756,-0.358840951158,0.071992789854,4.466756,0.191619877733,0.45590970289,4.466756,0.493332350306,1.0671348541
269,4.483423,-0.378479013161,0.0781372457767,4.483423,0.191619877733,0.452715974388,4.483423,0.551651443529,1.05842648166
270,4.50009,-0.417160044381,0.0847677038627,4.50009,0.191619877733,0.449522245886,4.50009,0.609375443964,1.04875106409
271,4.516757,-0.465362560208,0.092122205988,4.516757,0.20114136234,0.446249170092,4.516757,0.590332474749,1.03875329815
272,4.533424,-0.474884044816,0.099957751071,4.533424,0.210662846948,0.442817399714,4.533424,0.522491896918,1.02947957625
273,4.550091,-0.514160168823,0.108199951025,4.550091,0.220779424344,0.439221975546,4.550091,0.51297041231,1.02085055109
274,4.566758,-0.533203138039,0.116928153143,4.566758,0.220779424344,0.43554224488,4.566758,0.580810990141,1.01173552378
275,4.583425,-0.56236268465,0.126058050926,4.583425,0.230300908952,0.431783166923,4.583425,0.590332474749,1.00197579971
276,4.600092,-0.571884169258,0.135510297083,4.600092,0.220779424344,0.428024088965,4.600092,0.532013381526,0.992622730519
277,4.616759,-0.582000746654,0.14512619703,4.616759,0.220779424344,0.4243443583,4.616759,0.445129834479,0.984479707529
278,4.633426,-0.582000746654,0.154826403475,4.633426,0.230300908952,0.420585280342,4.633426,0.367172679253,0.977710384531
279,4.650093,-0.582000746654,0.164526609919,4.650093,0.230300908952,0.416746855093,4.650093,0.270767647598,0.972394108817
280,4.66676,-0.591522231261,0.174306163656,4.66676,0.23982239356,0.412829082551,4.66676,0.0577244294982,0.969656620092
281,4.683427,-0.610565200477,0.184323759268,4.683427,0.230300908952,0.40891131001,4.683427,-0.213637881825,0.970955924847
282,4.700094,-0.620681777873,0.194584355962,4.700094,0.230300908952,0.40507288476,4.700094,-0.145797303994,0.973951277968
283,4.716761,-0.630203262481,0.205008606446,4.716761,0.230300908952,0.401234459511,4.716761,0.0767673987139,0.974526538684
284,4.733428,-0.659362809092,0.215755205303,4.733428,0.220779424344,0.397475381553,4.733428,0.251129585595,0.971794009165
285,4.750095,-0.6688842937,0.226824152534,4.750095,0.220779424344,0.393795650888,4.750095,0.318970163426,0.967043082907
286,4.766762,-0.688522355704,0.238136100847,4.766762,0.210662846948,0.39020022672,4.766762,0.377289256649,0.96124080503
287,4.783429,-0.6688842937,0.24944804916,4.783429,0.210662846948,0.38668910905,4.783429,0.474289381091,0.954144174452
288,4.800096,-0.6688842937,0.260596343683,4.800096,0.210662846948,0.38317799138,4.800096,0.51297041231,0.945916844964
289,4.816763,-0.6688842937,0.271744638206,4.816763,0.210662846948,0.37966687371,4.816763,0.445129834479,0.937932516557
290,4.83343,-0.6688842937,0.282892932729,4.83343,0.210662846948,0.37615575604,4.83343,0.309448678818,0.931644236516
291,4.850097,-0.6688842937,0.294041227253,4.850097,0.220779424344,0.372560331872,4.850097,0.232086616379,0.927131352134
292,4.866764,-0.639724747089,0.304946520694,4.866764,0.220779424344,0.368880601206,4.866764,0.202927069768,0.92350616558
293,4.883431,-0.630203262481,0.315529465762,4.883431,0.220779424344,0.365200870541,4.883431,-0.0493922723399,0.922226683346
294,4.900098,-0.630203262481,0.326033063537,4.900098,0.220779424344,0.361521139875,4.900098,-0.36895709949,0.925712997836
295,4.916765,-0.630203262481,0.336536661313,4.916765,0.210662846948,0.357925715707,4.916765,-0.51415973976,0.933072452016
296,4.933432,-0.630203262481,0.347040259089,4.933432,0.220779424344,0.35433029154,4.933432,-0.523681224367,0.941721299691
297,4.950099,-0.630203262481,0.357543856865,4.950099,0.220779424344,0.350650560874,4.950099,-0.717681473252,0.952066195731
298,4.966766,-0.630203262481,0.36804745464,4.966766,0.220779424344,0.346970830208,4.966766,-0.659362380029,0.963541790683
299,4.983433,-0.620681777873,0.378471705124,4.983433,0.220779424344,0.343291099543,4.983433,-0.320159490875,0.971704636194
300,5.0001,-0.610565200477,0.388732301818,5.0001,0.220779424344,0.339611368877,5.0001,-0.0101161483326,0.974456988233
301,5.016767,-0.630203262481,0.399072245804,5.016767,0.191619877733,0.336174639294,5.016767,0.318970163426,0.971883153298
302,5.033434,-0.620681777873,0.409496496288,5.033434,0.20114136234,0.332901563499,5.033434,0.522491896918,0.964870829218
303,5.050101,-0.582000746654,0.419519051106,5.050101,0.210662846948,0.329469793121,5.050101,0.561172928137,0.955840108399
304,5.066768,-0.552841200042,0.428976256469,5.066768,0.210662846948,0.325958675451,5.066768,0.61949202136,0.946001037042
305,5.083435,-0.552841200042,0.43819046075,5.083435,0.20114136234,0.322526905073,5.083435,0.629013505968,0.93559661623
306,5.100102,-0.542724622646,0.447320358534,5.100102,0.210662846948,0.319095134695,5.100102,0.532013381526,0.925921198663
307,5.116769,-0.504043591427,0.456043601446,5.116769,0.191619877733,0.315742711609,5.116769,0.386810741256,0.918264177836
308,5.133436,-0.514160168823,0.464528802482,5.133436,0.20114136234,0.312469635815,5.133436,0.328491648033,0.912303205375
309,5.150103,-0.474884044816,0.472771002436,5.150103,0.210662846948,0.309037865437,5.150103,0.357651194645,0.906585233996
310,5.16677,-0.474884044816,0.480685894811,5.16677,0.210662846948,0.305526747767,5.16677,0.164246038548,0.902236003403
311,5.183437,-0.474884044816,0.488600787186,5.183437,0.210662846948,0.302015630096,5.183437,-0.145797303994,0.902082260873
312,5.200104,-0.474884044816,0.496515679561,5.200104,0.20114136234,0.298583859718,5.200104,-0.320159490875,0.905965311823
313,5.216771,-0.485000622211,0.504514878433,5.216771,0.182098393125,0.295390131216,5.216771,-0.349319037487,0.911544411139
314,5.233438,-0.474884044816,0.512514077306,5.233438,0.182098393125,0.292355097298,5.233438,-0.572478832983,0.919226213693
315,5.250105,-0.465362560208,0.520349622389,5.250105,0.162460331121,0.289483717169,5.250105,-0.862884113521,0.931187810808
316,5.266772,-0.4558410756,0.528026472888,5.266772,0.162460331121,0.286775990831,5.266772,-0.83372456691,0.945326499246
317,5.283439,-0.436203013596,0.535460322305,5.283439,0.162460331121,0.284068264492,5.283439,-0.659362380029,0.957769139318
318,5.300106,-0.436203013596,0.542730517933,5.300106,0.162460331121,0.281360538153,5.300106,-0.649840895421,0.968679384814
319,5.316773,-0.436203013596,0.550000713561,5.316773,0.171981815729,0.278573464522,5.316773,-0.679000442033,0.9797532841
320,5.33344,-0.407043466985,0.557027908107,5.33344,0.191619877733,0.27554338981,5.33344,-0.591521802198,0.990341181222
321,5.350107,-0.358840951158,0.563410405905,5.350107,0.220779424344,0.272106660226,5.350107,-0.417159615317,0.998747027815
322,5.366774,-0.329681404546,0.569148206956,5.366774,0.220779424344,0.26842692956,5.366774,-0.388000068706,1.00545682604
323,5.383441,-0.281478888719,0.57424131126,5.383441,0.220779424344,0.264747198895,5.383441,-0.668883864637,1.0142643683
324,5.400108,-0.232681280104,0.578526065027,5.400108,0.220779424344,0.261067468229,5.400108,-0.969405722572,1.02791705458
325,5.416775,-0.20411682628,0.582166122047,5.416775,0.220779424344,0.257387737564,5.416775,-0.998565269183,1.04431714084
326,5.433442,-0.165435795061,0.585245788817,5.433442,0.220779424344,0.253708006898,5.433442,-1.10508687823,1.06184792601
327,5.450109,-0.0779571552266,0.587274103968,5.450109,0.220779424344,0.250028276233,5.450109,-1.27944906511,1.08171945629
328,5.466776,0.0482025158271,0.587522064255,5.466776,0.23982239356,0.246189850983,5.466776,-1.40560873617,1.10409538548
329,5.483443,0.154724124877,0.585830975095,5.483443,0.230300908952,0.242272078442,5.483443,-1.43417318999,1.12776070816
330,5.50011,0.261245733927,0.582364490277,5.50011,0.230300908952,0.238433653192,5.50011,-1.45381125199,1.15182772651
331,5.516777,0.329086311758,0.577444958174,5.516777,0.230300908952,0.234595227943,5.516777,-1.6763759547,1.17791314159
332,5.533444,0.386810312193,0.571479033658,5.533444,0.230300908952,0.230756802693,5.533444,-1.64781150088,1.20561525775
333,5.550111,0.445129405416,0.564546064022,5.550111,0.220779424344,0.226997724736,5.550111,-1.39549215877,1.2309766288
334,5.566778,0.454650890024,0.55704774493,5.566778,0.220779424344,0.22331799407,5.566778,-1.19256551807,1.25254420745
335,5.583445,0.532608045251,0.548820422592,5.583445,0.220779424344,0.219638263405,5.583445,-0.969405722572,1.27056099478
336,5.600112,0.580810561078,0.539541748637,5.600112,0.220779424344,0.215958532739,5.600112,-0.862884113521,1.28583038213
337,5.616779,0.658172623516,0.529216682268,5.616779,0.220779424344,0.212278802074,5.616779,-0.824203082302,1.29988972328
338,5.633446,0.696853654736,0.517924570778,5.633446,0.220779424344,0.208599071408,5.633446,-0.814681597694,1.31354736876
339,5.650113,0.706970232131,0.506225804417,5.650113,0.210662846948,0.20500364724,5.650113,-0.843246051518,1.32736370883
340,5.66678,0.706970232131,0.494442731558,5.66678,0.220779424344,0.201408223072,5.66678,-0.843246051518,1.34141809077
341,5.683447,0.726013201347,0.482500964115,5.683447,0.210662846948,0.197812798905,5.683447,-0.911086629349,1.35603782216
342,5.700114,0.755172747959,0.470157501006,5.700114,0.210662846948,0.194301681234,5.700114,-0.950362753356,1.37155021059
343,5.716781,0.774810809962,0.457407383026,5.716781,0.20114136234,0.190869910856,5.716781,-0.901565144741,1.38698325173
344,5.733448,0.774810809962,0.444493611257,5.733448,0.191619877733,0.187596835062,5.733448,-0.950362753356,1.40241629287
345,5.750115,0.755172747959,0.431743493277,5.750115,0.191619877733,0.18440310656,5.750115,-0.998565269183,1.41865768455
346,5.766782,0.735534685955,0.419320682876,5.766782,0.191619877733,0.181209378058,5.766782,-0.998565269183,1.43530077189
347,5.783449,0.735534685955,0.407061526266,5.783449,0.191619877733,0.178015649556,5.783449,-1.0176082384,1.45210255381
348,5.800116,0.726013201347,0.394881716947,5.800116,0.191619877733,0.174821921054,5.800116,-1.14376790945,1.47011438194
349,5.816783,0.755172747959,0.382538253838,5.816783,0.191619877733,0.171628192551,5.816783,-1.27944906511,1.4903082606
350,5.83345,0.764694232566,0.369872442356,5.83345,0.191619877733,0.168434464049,5.83345,-1.21160848728,1.51106748871
351,5.850117,0.78433229457,0.356963629792,5.850117,0.191619877733,0.165240735547,5.850117,-1.08544881623,1.53021001575
352,5.866784,0.774810809962,0.343970510731,5.866784,0.191619877733,0.162047007045,5.866784,-1.0372463004,1.54789949551
353,5.883451,0.774810809962,0.331056738961,5.883451,0.191619877733,0.158853278543,5.883451,-1.0176082384,1.5650236258
354,5.900118,0.774810809962,0.318142967191,5.900118,0.191619877733,0.155659550041,5.900118,-0.911086629349,1.58109640448
355,5.916785,0.755172747959,0.305392849211,5.916785,0.191619877733,0.152465821538,5.916785,-0.72720295786,1.59474909076
356,5.933452,0.726013201347,0.293049386103,5.933452,0.182098393125,0.149351440328,5.933452,-0.591521802198,1.60573868355
357,5.950119,0.67781068552,0.281350619742,5.950119,0.191619877733,0.146237059118,5.950119,-0.543319286371,1.61519588176
358,5.966786,0.67781068552,0.270053549046,5.966786,0.191619877733,0.143043330616,5.966786,-0.494521677756,1.62384472943
359,5.983453,0.648651138908,0.258999479432,5.983453,0.191619877733,0.139849602114,5.983453,-0.330276068271,1.63071818145
360,6.00012,0.619491592297,0.248431411982,6.00012,0.191619877733,0.136655873611,6.00012,-0.26243549044,1.63565754322
361,6.016787,0.600448623081,0.238265040197,6.016787,0.20114136234,0.133382797817,6.016787,-0.378478584098,1.64099860067
362,6.033454,0.57128907647,0.228500364078,6.033454,0.20114136234,0.130030374731,6.033454,-0.358840522094,1.64714304944
363,6.050121,0.532608045251,0.219301037414,6.050121,0.210662846948,0.126598604353,6.050121,-0.223754459221,1.65199810471
364,6.066788,0.522491467855,0.210508365621,6.066788,0.210662846948,0.123087486683,6.066788,-0.310638006267,1.65645146432
365,6.083455,0.503448498639,0.20195869491,6.083455,0.191619877733,0.119735063597,6.083455,-0.523681224367,1.66340426363
366,6.100122,0.483810436635,0.193731372573,6.100122,0.20114136234,0.116461987803,6.100122,-0.485000193148,1.67181011023
367,6.116789,0.4260864362,0.186148746984,6.116789,0.210662846948,0.113030217425,6.116789,-0.339797552879,1.67868356224
368,6.133456,0.415969858805,0.179131470849,6.133456,0.210662846948,0.109519099755,6.133456,-0.281478459656,1.68386096589
369,6.150123,0.396926889589,0.172357195796,6.150123,0.20114136234,0.106087329376,6.150123,-0.174956850606,1.68766466955
370,6.16679,0.396926889589,0.165741615328,6.16679,0.20114136234,0.10273490629,6.16679,0.00892682088306,1.6890482808
371,6.183457,0.406448374197,0.159046687567,6.183457,0.210662846948,0.0993031359122,6.183457,0.124969914541,1.68793245236
372,6.200124,0.396926889589,0.152351759806,6.200124,0.210662846948,0.0957920182421,6.200124,0.0964054607175,1.68608762067
373,6.216791,0.386810312193,0.145820485835,6.216791,0.220779424344,0.0921965940743,6.216791,0.0184483054909,1.68513048681
374,6.233458,0.377288827585,0.139452865654,6.233458,0.220779424344,0.0885168634087,6.233458,-0.097594788167,1.68579005402
375,6.250125,0.367767342977,0.133243940056,6.250125,0.249343878168,0.0845990908672,6.250125,-0.0392756949441,1.68693066419
376,6.266792,0.35824585837,0.127193709043,6.266792,0.249343878168,0.0804432764498,6.266792,0.183289007764,1.68573052925
377,6.283459,0.338607796366,0.121386479111,6.283459,0.23982239356,0.0763668093244,6.283459,0.348129710037,1.68130195137
378,6.300126,0.318969734362,0.115906556759,6.300126,0.23982239356,0.0723696894909,6.300126,0.386810741256,1.67517732511
379,6.316793,0.309448249754,0.110669635488,6.316793,0.230300908952,0.0684519169494,6.316793,0.522491896918,1.66759965158
380,6.33346,0.290405280539,0.105670756094,6.33346,0.230300908952,0.0646134916999,6.33346,0.638534990576,1.65792423401
381,6.350127,0.270767218535,0.100994225072,6.350127,-0.176742558033,0.0641671631826,6.350127,0.696854083799,1.64679576916
382,6.366794,0.290405280539,0.0963176940514,6.366794,0.259460455563,0.0634778335835,6.366794,0.541534866134,1.63647565485
383,6.383461,0.270767218535,0.0916411630304,6.383461,0.23982239356,0.0593170599603,6.383461,0.474289381091,1.62801028348
384,6.400128,0.290405280539,0.0869646320094,6.400128,0.23982239356,0.0553199401269,6.400128,0.551651443529,1.61946060562
385,6.416795,0.290405280539,0.0821244471986,6.416795,0.249343878168,0.0512434730014,6.416795,0.541534866134,1.61035053751
386,6.433462,0.299926765147,0.0772049150959,6.433462,0.23982239356,0.047167005876,6.433462,0.435013257083,1.60221247372
387,6.450129,0.270767218535,0.0724490367829,6.450129,0.230300908952,0.0432492333345,6.450129,0.425491772476,1.59504145506
388,6.466796,0.261245733927,0.0680155068436,6.466796,0.23982239356,0.039331460793,6.466796,0.51297041231,1.58722078044
389,6.483463,0.222564702708,0.0639836725699,6.483463,0.23982239356,0.0353343409596,6.483463,0.561172928137,1.57826940692
390,6.50013,0.193405156097,0.0605171877515,6.50013,0.220779424344,0.0314959157101,6.50013,0.541534866134,1.56907999151
391,6.516797,0.164245609485,0.0575367050965,6.516797,0.210662846948,0.0279004915422,6.516797,0.551651443529,1.5599699234
392,6.533464,0.154724124877,0.0548785708152,6.533464,-0.195785527249,0.0277765113985,6.533464,0.502853834914,1.55118220366
393,6.550131,0.154724124877,0.0522997838259,6.550131,0.220779424344,0.0275682247571,6.550131,0.551651443529,1.54239448393
394,6.566798,0.164245609485,0.0496416495446,6.566798,0.220779424344,0.0238884940915,6.566798,0.541534866134,1.53328441581
395,6.583465,0.183883671489,0.0467405141816,6.583465,0.210662846948,0.0202930699237,6.583465,0.445129834479,1.52506204553
396,6.600132,0.183883671489,0.0436757250289,6.600132,0.210662846948,0.0167819522536,6.600132,0.328491648033,1.51861507091
397,6.616799,0.164245609485,0.0407745896659,6.616799,0.20114136234,0.0133501818755,6.616799,0.260651070203,1.51370545006
398,6.633466,0.173767094093,0.0379577608006,6.633466,0.191619877733,0.0100771060814,6.633466,0.105926945325,1.51065057217
399,6.650133,0.144607547481,0.0353045857251,6.650133,0.191619877733,0.00688337757921,6.650133,0.067245914106,1.50920743615
400,6.6668,0.144607547481,0.0328944117312,6.6668,0.20114136234,0.00361030178506,6.6668,0.0476078521024,1.50825030229
401,6.683467,0.116043093658,0.0307222796133,6.683467,0.20114136234,0.000257878698932,6.683467,-0.000594663724769,1.50785851788
402,6.700134,0.125564578266,0.0287088420793,6.700134,0.210662846948,-0.00317389167917,6.700134,0.0862888833217,1.5071443851
403,6.716801,0.105926516262,0.026779711043,6.716801,0.220779424344,-0.00676931584699,6.716801,0.338608225429,1.50360350505
404,6.733468,0.0868835470465,0.0251729283805,6.733468,0.220779424344,-0.0104490465125,6.733468,0.396332225864,1.4974788788
405,6.750135,0.0672454850428,0.0238884940915,6.750135,0.220779424344,-0.0141287771781,6.750135,0.435013257083,1.49055086121
406,6.766802,0.057724000435,0.0228470608843,6.766802,0.220779424344,-0.0178085078436,6.766802,0.386810741256,1.48370219092
407,6.783469,0.0380859384313,0.0220486287588,6.783469,0.210662846948,-0.0214039320114,6.783469,0.232086616379,1.47854460979
408,6.800136,0.0285644538235,0.0214931977149,6.800136,0.20114136234,-0.0248357023895,6.800136,0.067245914106,1.47605012215
409,6.816803,0.00952148460783,0.021175808547,6.816803,0.210662846948,-0.0282674727676,6.816803,0.0285648828867,1.47525168287
410,6.83347,0.00952148460783,0.021017113963,6.83347,0.220779424344,-0.0318628969355,6.83347,0.154129461152,1.47372919956
411,6.850137,-0.0101165773958,0.0210220731688,6.850137,0.210662846948,-0.0354583211033,6.850137,0.221970038983,1.47059497437
412,6.866804,-0.0196380620037,0.0212700334562,6.866804,0.220779424344,-0.0390537452711,6.866804,0.232086616379,1.46681109324
413,6.883471,-0.0392761240073,0.0217609948253,6.883471,0.220779424344,-0.0427334759366,6.883471,0.183289007764,1.46334956047
414,6.900138,-0.0392761240073,0.0224156099842,6.900138,0.220779424344,-0.0464132066022,6.900138,0.0577244294982,1.46134107499
415,6.916805,-0.0487976086151,0.023149572435,6.916805,0.220779424344,-0.0500929372677,6.916805,-0.0779567261634,1.46150968084
416,6.933472,-0.0779571552266,0.0242058832595,6.933472,0.230300908952,-0.0538520152252,6.933472,-0.174956850606,1.46361733613
417,6.950139,-0.116638186446,0.0258275435393,6.950139,0.230300908952,-0.0576904404747,6.950139,-0.0684352415556,1.46564564413
418,6.966806,-0.145797733057,0.0280145532745,6.966806,0.23982239356,-0.0616082130162,6.966806,-0.126754334779,1.46727225646
419,6.983473,-0.155319217665,0.0305239113833,6.983473,0.23982239356,-0.0656053328497,6.983473,-0.378478584098,1.47148261499
420,7.00014,-0.174957279669,0.0332762705738,7.00014,0.23982239356,-0.0696024526831,7.00014,-0.330276068271,1.47738902189
421,7.016807,-0.174957279669,0.0361922835541,7.016807,0.23982239356,-0.0735995725166,7.016807,0.0577244294982,1.47966033097
422,7.033474,-0.184478764277,0.0391876438263,7.033474,0.249343878168,-0.077676039642,7.033474,0.289810616814,1.47676414766
423,7.050141,-0.20411682628,0.0424260051802,7.050141,0.23982239356,-0.0817525067675,7.050141,0.241608100987,1.47233556978
424,7.066808,-0.20411682628,0.0458280203238,7.066808,0.249343878168,-0.0858289738929,7.066808,0.0285648828867,1.47008408322
425,7.083475,-0.213638310888,0.0493093827594,7.083475,0.249343878168,-0.0899847883103,7.083475,-0.107116272775,1.47073869122
426,7.100142,-0.20411682628,0.052790745195,7.100142,0.23982239356,-0.0940612554358,7.100142,-0.165435365998,1.47301000031
427,7.116809,-0.20411682628,0.0561927603386,7.116809,0.230300908952,-0.0979790279773,7.116809,-0.184478335213,1.47592600613
428,7.133476,-0.223159795496,0.0597534700662,7.133476,0.230300908952,-0.101817453227,7.133476,-0.330276068271,1.48021571196
429,7.150143,-0.2427978575,0.0636365281674,7.150143,0.230300908952,-0.105655878476,7.150143,-0.446319161929,1.48668746831
430,7.16681,-0.261840826715,0.0678419346423,7.16681,0.230300908952,-0.109494303726,7.16681,-0.543319286371,1.49493462032
431,7.183477,-0.281478888719,0.0723696894909,7.183477,0.220779424344,-0.113253381683,7.183477,-0.746841019863,1.50568617123
432,7.200144,-0.281478888719,0.0770610981292,7.200144,0.220779424344,-0.116933112349,7.200144,-0.756362504471,1.5182131178
433,7.216811,-0.31063843533,0.0819955078492,7.216811,0.220779424344,-0.120612843014,7.216811,-0.378478584098,1.52767031601
434,7.233478,-0.31063843533,0.0871729186508,7.233478,0.210662846948,-0.124208267182,7.233478,-0.145797303994,1.53203936912
435,7.250145,-0.329681404546,0.0925090240364,7.250145,0.191619877733,-0.127560690268,7.250145,0.0285648828867,1.5330163255
436,7.266812,-0.34931946655,0.0981674777957,7.266812,0.191619877733,-0.13075441877,7.266812,0.154129461152,1.53149384219
437,7.283479,-0.34931946655,0.103989585345,7.283479,0.191619877733,-0.133948147273,7.283479,0.289810616814,1.52779426755
438,7.300146,-0.358840951158,0.109891040186,7.300146,0.182098393125,-0.137062528483,7.300146,0.309448678818,1.52280034021
439,7.316813,-0.358840951158,0.115871842319,7.316813,0.182098393125,-0.140097562401,7.316813,0.396332225864,1.51691871504
440,7.33348,-0.358840951158,0.121852644452,7.33348,0.152938846513,-0.142889595238,7.33348,0.328491648033,1.51087839529
441,7.350147,-0.378479013161,0.127997100374,7.350147,0.152938846513,-0.145438626992,7.350147,0.232086616379,1.50620681632
442,7.366814,-0.397521982377,0.134463904671,7.366814,0.152938846513,-0.147987658747,7.366814,0.105926945325,1.5033899803
443,7.383481,-0.388000497769,0.141010056259,7.383481,0.142822269117,-0.150452384004,7.383481,0.0285648828867,1.50226919265
