,x,y
110,1.9560002048630838,0.22659151667449187
111,1.9714654892051777,0.2195934587005809
112,1.9876798936152704,0.21573572920526413
113,2.004362641908477,0.21384130799221746
114,2.0205770463185697,0.20998357849690072
115,2.036079153766939,0.20313988382768083
116,2.0511508911605993,0.19449206803439684
117,2.06582908160629,0.18419449442368546
118,2.07983294891843,0.17107014279630411
119,2.0931624930972497,0.15511901315322538
120,2.106042104946095,0.13728175688022223
121,2.1187905344789497,0.11889458133474333
122,2.1315205524588983,0.10043022413789153
123,2.1441205388445232,0.08142077152013319
124,2.15643974904503,0.061234298705077794
125,2.1686277769295477,0.04049790661754652
126,2.1811713779336297,0.021252085189236793
127,2.194201734373962,0.00404675369554265
128,2.2075508408278184,-0.011822370442648517
129,2.2214614996521402,-0.025337454185272598
130,2.2363456693485007,-0.03477155806061108
131,2.251960547559722,-0.04114251510970073
132,2.267837790403155,-0.0464136336128661
133,2.283753007074993,-0.051525564957825454
134,2.2994622444961617,-0.057500966038157755
135,2.3148895550098505,-0.06465821117027479
136,2.3301856832075503,-0.07236537557486762
137,2.3453701913642946,-0.08054045374704845
138,2.3603671318235073,-0.08950182000225676
139,2.3752697130730054,-0.09885874222524975
140,2.390191856597538,-0.10813365894335496
141,2.4049080208716336,-0.11827204539586043
142,2.4194734405542397,-0.12904235662767474
143,2.4342644017627824,-0.1388671926182558
144,2.4491313106281343,-0.14837365429242513
145,2.4639038602835397,-0.15827567193535183
146,2.479050394612112,-0.16660993726476606
147,2.495058819771535,-0.1713311364954555
148,2.5112364010753527,-0.1753432292954633
149,2.526721247692713,-0.182259281763514
150,2.5417181881519255,-0.19122064801872218
151,2.556452763978926,-0.20128185281985483
152,2.57077538130482,-0.21306999709076047
153,2.5847044516822795,-0.22650789918103884
154,2.5986335220599712,-0.2399458012703446
155,2.613068910148485,-0.2512612079220927
156,2.6281417982645063,-0.2599041998608892
157,2.643588671053463,-0.26697943948714575
158,2.6594290907906215,-0.2724049212950024
159,2.675907010555055,-0.27515798839087996
160,2.6928337119268715,-0.27602975271229324
161,2.7100032156558647,-0.27588368399267
162,2.7277722455837297,-0.2732243877192737
163,2.74610397860419,-0.26820622719679543
164,2.7640237531233116,-0.264915006145063
165,2.780950454495128,-0.26578677046647636
166,2.7968472596138283,-0.27097588346378143
167,2.811750991585455,-0.28032798183325947
168,2.8261299942926583,-0.2918797572945864
169,2.8402466323676507,-0.3045313713018376
170,2.8542320881266527,-0.31773290458156445
171,2.868592679280718,-0.3293618616952369
172,2.8836275935683355,-0.3381640407922392
173,2.899242471779557,-0.3445349978413289
174,2.9156444438874134,-0.3476064392526456
175,2.933339827602728,-0.34525586958863164
176,2.9522342637157846,-0.33787884481707153
177,2.9715590698833183,-0.32869769892242
178,2.9909391107102645,-0.31928500807073207
179,3.01106827160521,-0.3067319887404496
180,3.0320029379499287,-0.2908022721200485
181,3.052957166569682,-0.2747905499947599
182,3.0732370720558846,-0.2616056058861413
183,3.0928230921335005,-0.25132944529908025
184,3.112353877551936,-0.24128482966808334
185,3.1320538191145335,-0.23053110760737747
186,3.1518849429931213,-0.21922746627419565
187,3.1717724522532507,-0.20768745613046247
188,3.1917715815543355,-0.195679532219141
189,3.211938716277686,-0.1829673257306527
190,3.2320874394478984,-0.1703323008945098
191,3.2522361626183423,-0.1576972760573943
192,3.272590865039225,-0.14419878148587872
193,3.2932643174736285,-0.12936407955885995
194,3.3140873637773924,-0.11390227670604712
195,3.335060003950283,-0.09781337292841295
196,3.3565953472160026,-0.07936560490072397
197,3.3786370081925434,-0.058795341435477586
198,3.4005658984064637,-0.03869781558938856
199,3.4218204654868334,-0.021427067759969665
200,3.442287938670568,-0.007455835568323688
201,3.46223068259011,0.004315719532446201
202,3.4820618064689297,0.015619360866600646
203,3.5019493157290595,0.027159371010333944
204,3.521911621923869,0.0390129316169642
205,3.5421167304756236,0.05188432526365855
206,3.5625462298309536,0.06569637029709863
207,3.582862958423663,0.07903567771138088
208,3.6028045516210767,0.09080240895863605
209,3.6223157747640125,0.10076501908279999
210,3.6412274717083104,0.10821440165416356
211,3.6593336632028346,0.11228708693540859
212,3.676803505392212,0.1136921813581894
213,3.6941421652655997,0.11454735650849449
214,3.7117995751525097,0.11673873901430265
215,3.7295133704209613,0.11916649033066214
216,3.746720847978127,0.11947174620751881
217,3.7636475493501753,0.11859998188707799
218,3.781173776921095,0.12024144512041032
219,3.799786286126441,0.1264366258392129
220,3.8190362953604553,0.13530422127583105
221,3.8382115076583974,0.1438582662437155
222,3.857330334575261,0.1521759424029939
223,3.8766735522957005,0.16143426994901824
224,3.896073155397218,0.1709289663036484
225,3.9153599877365797,0.1799509250410665
226,3.9343464816155564,0.18771385807532728
227,3.952827808506305,0.19335911952749055
228,3.970709609197022,0.19649115342101695
229,3.988553436059335,0.19946400015633772
230,4.007428309896892,0.2067590194210644
231,4.027259433775945,0.21806266075619168
232,4.046996198443193,0.22897074611477997
233,4.066319853890222,0.23814706816272543
234,4.085437530084029,0.2464599204645983
235,4.104274430093182,0.2535957525711194
236,4.1228489654703555,0.25963174613268897
237,4.141423500847529,0.26566773969425844
238,4.160223577751336,0.27264920849997903
239,4.179360816220872,0.281044066309658
240,4.198628086286824,0.2899840195489975
241,4.217483397848651,0.2971970333059187
242,4.23551479240919,0.3009561681271845
243,4.2526658845850465,0.30102505519446254
244,4.269292247496944,0.29889426517183704
245,4.285375469589885,0.2944866163991808
246,4.300503592364393,0.28607516941353034
247,4.315312965125841,0.27632751507432196
248,4.32999115557246,0.2660299414675014
249,4.34401343443797,0.25298277149343845
250,4.357680140182754,0.23844503085528998
251,4.371422793584346,0.22422566453355358
252,4.385221832369338,0.21024266703015054
253,4.3986457357578725,0.19468709335485612
254,4.411470112946377,0.17661829212092556
255,4.424013713950226,0.15737247069164345
256,4.43644454419192,0.13765391164514862
257,4.448725780563791,0.11730825167091469
258,4.461400563884791,0.0986123495189718
259,4.474917675762072,0.08344750796281103
260,4.488884719967241,0.07016879302782023
261,4.502926561108479,0.057203628561562934
262,4.517529954619027,0.04659250448600896
263,4.5329388535781865,0.039358077695710245
264,4.548404137920744,0.0323600197237447
265,4.563420640656152,0.023480658978287473
266,4.578062007995103,0.013028722060939735
267,4.5924594222547475,0.0015541282490404915
268,4.606650857265812,-0.010783935289477665
269,4.620617901470981,-0.024062650224468234
270,4.634510148742397,-0.03765491561846531
271,4.64857040143631,-0.05054289843432246
272,4.662780247997728,-0.0628037803321673
273,4.676877323799308,-0.07553739983749708
274,4.690824805728746,-0.08889812028029342
275,4.704866646869754,-0.10186328474752353
276,4.719189264195648,-0.11365142901842926
277,4.733830631535063,-0.1241033659338317
278,4.748809160441136,-0.13314191384138555
279,4.764386064823954,-0.13967205804868116
280,4.780899656972535,-0.14227558569338228
281,4.797806796069316,-0.14322935551968327
282,4.814152382795631,-0.1465371657415515
283,4.829730437900577,-0.15306248609533218
284,4.844840149122874,-0.16155111472943737
285,4.859705907266097,-0.17106240025712172
286,4.874271326948704,-0.18183271148893596
287,4.888574381999329,-0.19370286126570174
288,4.902933822431266,-0.205336642232889
289,4.917686809811404,-0.21532066538167602
290,4.932851755693115,-0.22357774905874472
291,4.948222680825262,-0.2309713630014131
292,4.9641378974971,-0.23608329434637249
293,4.981158958078863,-0.23655950269902853
294,4.999078732597984,-0.23326828164729602
295,5.017297694855593,-0.22872285874494805
296,5.035910204061171,-0.2225276780251728
297,5.054785077899193,-0.21523265875850028
298,5.0728912693937165,-0.21115997347725513
299,5.089742023108956,-0.2123501121141079
300,5.105356901320179,-0.2187210691631975
301,5.119941883278051,-0.22940937488915136
302,5.134058521353275,-0.24206098889542987
303,5.147987591730735,-0.2554988909857083
304,5.161785479792205,-0.26948671234846255
305,5.17575252399807,-0.28276542728053516
306,5.190187912086815,-0.2940808339313105
307,5.205016847123761,-0.3037464827636857
308,5.219902167542252,-0.3131757627855095
309,5.2351050872521325,-0.32127365930534485
310,5.251281517833822,-0.3252905759588675
311,5.268394636181275,-0.32538087604979565
312,5.285901301476926,-0.3238214183223236
313,5.3038958729307275,-0.32021664680769424
314,5.322883517531602,-0.3124488899208914
315,5.3423763291214,-0.30256346144907303
316,5.361475593762998,-0.2943277907956552
317,5.380219285284799,-0.2875826908024313
318,5.399000950635004,-0.28067840365100144
319,5.417669845222123,-0.2742468541206746
320,5.435832422098189,-0.269937800028878
321,5.453601452025591,-0.267278503757427
322,5.471857237389706,-0.26257871754941536
323,5.491237278217812,-0.2531660266928637
324,5.511254819072035,-0.24108092112919666
325,5.531534724558238,-0.22789597702057823
326,5.5523577708610725,-0.21243417417165603
327,5.573761931811267,-0.19453632541449756
328,5.595465280498786,-0.17538427481158722
329,5.617261837675052,-0.15584149208954345
330,5.639526738731879,-0.13433540109592956
331,5.662166775185162,-0.11125673393042494
332,5.684263670821812,-0.09045492550522352
333,5.705480264073777,-0.07334336483401066
334,5.725872940322136,-0.05968568310817975
335,5.7456281165443785,-0.04870041608946442
336,5.765102516581967,-0.03889216926610085
337,5.784483708130811,-0.029474654561870706
338,5.803901722787322,-0.019902776547113053
339,5.823374972101855,-0.01009935358115524
340,5.842979403731216,0.00025398865241520185
341,5.862790965334537,0.011475624479736456
342,5.8825841153851846,0.022620078656657817
343,5.902377265435831,0.03376453283357894
344,5.922357983184707,0.045695275096445886
345,5.942431909420008,0.05801674946871857
346,5.962542658760655,0.07049258714179216
347,5.982934184288276,0.08414544501994455
348,6.003832027527184,0.09992079833759962
349,6.0248610530809215,0.11624607092286734
350,6.045514943240523,0.13099876734597138
351,6.065831671834393,0.14433807476511706
352,6.086017218108791,0.15712746289719692
353,6.105958811306205,0.16889419414445184
354,6.125338852134312,0.17830688500100325
355,6.144100955209713,0.18512916664851842
356,6.16250748516439,0.19046087763194808
357,6.180726447420837,0.19500630052943255
358,6.198533451177803,0.19782478396395312
359,6.215891673325298,0.19876196461525472
360,6.233343103963858,0.200089877395417
361,6.250980951575269,0.20219925439439213
362,6.2683196114470325,0.20305442953788827
363,6.2855650628323705,0.20351887257197782
364,6.30339047814201,0.20641453765689852
365,6.3215530550197006,0.2107235917555039
366,6.3393600587743455,0.2135420751802972
367,6.356773515582181,0.21471080079252663
368,6.3738682223769585,0.2145433190511981
369,6.390401376800108,0.21202179690943923
370,6.406354567301279,0.20706905272657672
371,6.422138601656894,0.2014072021081685
372,6.4381286152634125,0.19660882122610646
373,6.454493764264066,0.19338301650620768
374,6.470970533306138,0.19062512555584243
375,6.4869041615315775,0.18559037586517424
376,6.502088669689483,0.17741529769785672
377,6.516879630895938,0.16759046169852132
378,6.531333430538981,0.15635223670495524
379,6.545300474744149,0.1430735217699642
380,6.558930357383585,0.1283814178310157
381,6.5727478077212504,0.11447560197801282
382,6.586995628111073,0.10237390723837378
383,6.601223886227483,0.09019020700065632
384,6.6153221127498005,0.07746141134300495
385,6.629645880796432,0.06567809091977797
386,6.644194039648958,0.054835421893023595
387,6.6585914539086035,0.04336082808112414
388,6.6727265035385885,0.030786395734000056
389,6.686806318505914,0.01798041841622155
390,6.700904545028232,0.005251622758570183
391,6.715077568484301,-0.0071636224400749016
392,6.729250591942692,-0.01957886762899296
393,6.74334881846269,-0.032307663296371116
394,6.75765302423591,-0.04417298921767722
395,6.772369188510932,-0.054311375666291656
396,6.787442076625098,-0.06295436761286977
397,6.80294533479606,-0.06979323842662953
398,6.818822577640421,-0.07506435692590387
399,6.834812591246939,-0.07986273780796654
400,6.8509337871682865,-0.08411119942241665
401,6.866980186155882,-0.08867321149587279
402,6.8823706735646875,-0.09598481992684482
403,6.897161634773463,-0.1058096559164532
404,6.911766179004747,-0.11641595614432822
405,6.926389134791024,-0.1269450747120763
406,6.941404486803375,-0.13582925931493928
407,6.95703777656843,-0.14212303470876514
408,6.973064613280294,-0.14676705229002715
409,6.988923444571983,-0.15211535243970184
410,7.004408291187952,-0.15903140491358872
411,7.0197423932156795,-0.1665793821531667
412,7.035151292174839,-0.17381380894346543
413,7.0508973527020515,-0.1796348467200792
414,7.06714858021981,-0.18333821290486857
415,7.083849740065459,-0.18515545246848794
416,7.100532488358434,-0.18704987368250725
417,7.117122028162662,-0.18933502701566018
418,7.134311094166922,-0.18910695279017659
419,7.151893707120311,-0.1872291207424021
420,7.1686328407943645,-0.18888717314781545
421,7.184172922070674,-0.19557168066077474
422,7.199357430228578,-0.2037467588280923
423,7.215047105374712,-0.2098041654133122
424,7.231411103652308,-0.2130347939906163
425,7.248150237328681,-0.21469284638630287
426,7.265038964870237,-0.21572379787370372
427,7.282246442429491,-0.2154185419880927
428,7.29996023769771,-0.21299079067270604
429,7.318085991467734,-0.20883609988462795
430,7.336792859882794,-0.20224536319804037
431,7.355911686799658,-0.19392768703876212
432,7.374318216754334,-0.18859597605533202
433,7.391544105863942,-0.18821353852904815
434,7.4079829010776095,-0.19113061663761916
435,7.423841732369298,-0.1964789167872939
436,7.439195396670437,-0.20394488852879294
437,7.454248722511192,-0.21266988597344974
438,7.469096069101045,-0.22225835315445192
439,7.48390659258555,-0.2320011836362549
440,7.499034715360056,-0.2404126306219054
441,7.514593208189041,-0.24701995648446454
442,7.530545247967153,-0.251977524524733
443,7.546610058509742,-0.256462354938062
444,7.562638045942345,-0.2611015486716455
445,7.578965221116913,-0.2644865405400231
446,7.595891922489193,-0.26535830485949086
447,7.61343656161186,-0.2636396599796492
448,7.631879914674203,-0.25815358568569224
449,7.651653502449119,-0.2470911370165766
450,7.672700939555531,-0.23068868278090873
451,7.69440428824537,-0.21153663216827157
452,7.7161076369328905,-0.19238458156536098
453,7.737623417922182,-0.17401881904839603
454,7.75878362579307,-0.15714362718578906
455,7.779213125149096,-0.1433315821494311
456,7.798930327542934,-0.13250550228892155
457,7.818461112961602,-0.12246088665695228
458,7.838086257589753,-0.1120207150581704
459,7.857804610704326,-0.10118981134998258
460,7.877597760754974,-0.09004535717306124
461,7.897352936977217,-0.07906009015434588
462,7.917164498580537,-0.06783845432702464
463,7.936976060183858,-0.05661681849970314
464,7.9564493094983915,-0.04681339553374511
465,7.975810938771503,-0.03747788633732087
466,7.995697297310897,-0.025942700041266087
467,8.015995614349771,-0.012680574282247337
468,8.03612592596615,-0.00012273110136831744
469,8.055881102188394,0.010862535917347246
470,8.07539232533133,0.02082514604151131
471,8.094715980778357,0.030001468089456564
472,8.113890042353244,0.03855068919993569
473,8.133027280822782,0.04694554700961433
474,8.15229570160947,0.05589032409663217
475,8.171826487028136,0.0659349397286019
476,8.191619637078782,0.07707939390552325
477,8.211394375576758,0.08814666643204425
478,8.230682358636855,0.09717344901714098
479,8.249576794750142,0.10455047378967407
480,8.268695621667009,0.11286814994895239
481,8.288282792466754,0.12314913438952824
482,8.308094354070073,0.13437077021684923
483,8.328186691858047,0.14676942623952294
484,8.348766935804633,0.161213396051299
485,8.369403565134618,0.1758937346814082
486,8.389701882173494,0.18915586044042718
487,8.409925402278619,0.20210443574043985
488,8.430186896212147,0.21521219819865833
489,8.449942072434391,0.22619746521737322
490,8.46870417550747,0.23301974685516136
491,8.486679184686933,0.23654251286782113
492,8.504223823811921,0.23826115775738943
493,8.521374915987778,0.23833004482466746
494,8.538076075833425,0.23651280526104784
495,8.55410291254529,0.23186878767978608
496,8.569174649938716,0.22322097188552964
497,8.583965611147493,0.21339613589592082
498,8.599168530858073,0.20529823937900366
499,8.614652226753302,0.19837736305743822
500,8.630660651912493,0.19365616382577588
501,8.648018874059987,0.1945933444770775
502,8.666650945541296,0.20087053070465893
503,8.685657001696006,0.2087154692467254
504,8.704475490152486,0.21577411970284627
505,8.722750837792333,0.22055591141866393
506,8.74046463306055,0.22298366273405057
507,8.757954037525195,0.2244707626626919
508,8.77581742666092,0.22752561489609152
509,8.794411524313823,0.23364361396546612
510,8.813661533547839,0.24251120940208454
511,8.833079548202027,0.2520830874071149
512,8.852010807422985,0.25961447549017463
513,8.86996855577051,0.26306488370011283
514,8.88689525714047,0.2621931193709182
515,8.903091249997889,0.25825820822520146
516,8.9186877166576,0.25181006953057516
517,8.934021818683005,0.24426209228127038
518,8.949787441485947,0.23852306001246226
519,8.966339007461771,0.23607871952110304
520,8.983601719679047,0.2366155203579149
521,9.001539905750843,0.23998392306004743
522,9.01994643570552,0.24531563404347687
523,9.038352965660193,0.2506473450269071
524,9.056441896324872,0.254647672514185
525,9.074212076974169,0.25731179263817716
526,9.091719892991486,0.25887607421721925
527,9.108870985167343,0.2589449612844966
528,9.125572145012992,0.25712772172087744
529,9.14171175248933,0.25295644176655474
530,9.157158625279216,0.24588120214418885
531,9.172005971869071,0.23629273496318595
532,9.186684162313368,0.22599516134663916
533,9.20153150890322,0.21640669416563624
534,9.216453652429145,0.2071317774533675
535,9.231450592888821,0.1981704112001046
536,9.246729460253889,0.19039088898987178
537,9.2621579214911,0.18323846771710595
538,9.277566820450259,0.17600404092680705
539,9.293013693240143,0.1689288013044416
540,9.308404180646628,0.1616171928637427
541,9.323607100357208,0.15351929634682532
542,9.338454446947061,0.14393082916582287
543,9.352795475825628,0.13221986654531748
544,9.366986910836692,0.11988180300679954
545,9.381553481241891,0.10911631563044574
546,9.39662521863532,0.10046849983618869
547,9.411808576070168,0.09228859781146562
548,9.42639355802804,0.08160029208551219
549,9.44032377912786,0.06816721384972113
550,9.454046870253723,0.05386584202017837
551,9.467769961381906,0.03956447020036353
552,9.481605823269923,0.0257358359880335
553,9.495910029043142,0.013870510066727404
554,9.510982917159629,0.005227518129877012
555,9.526560972264344,-0.0012978022248767013
556,9.542119465093329,-0.007905128087436056
557,9.557247587870153,-0.016316575063359304
558,9.571682975958202,-0.02763198171705275
559,9.58551883784854,-0.04146061591965575
560,9.599167132040652,-0.05607553820820432
561,9.612852249338111,-0.0705360971959522
562,9.62681814282254,-0.08381963597862133
563,9.641609104031316,-0.09364447196822971
564,9.657393138386931,-0.09930632258663792
565,9.673738725111855,-0.10261413281434213
566,9.690084311839097,-0.10592194303231936
567,9.706504695500092,-0.10891620279129072
568,9.723861766926847,-0.10798384598766743
569,9.742080729183295,-0.1034384230901827
570,9.760224894505992,-0.09920655065170467
571,9.77870622139674,-0.09356128919954196
572,9.798348626854507,-0.08304875980776524
573,9.818291370774979,-0.07127720470310456
574,9.83720421844094,-0.06382299828017175
575,9.854542878315023,-0.06296782312694835
576,9.870157756525085,-0.06933878018090178
577,9.884349191536149,-0.08167684371941973
578,9.897884714963784,-0.09676450363490761
579,9.911325879184256,-0.11224771950747954
580,9.924917787995286,-0.12709901060463405
581,9.938978040689202,-0.13998699342049165
582,9.953731028069573,-0.1499710165683056
583,9.96899033316123,-0.15783254427661664
584,9.984268049805559,-0.1656168903345282
585,9.99948938106881,-0.17363760520104488
586,10.01489828002797,-0.18087203199134377
587,10.030532720516083,-0.1871609835277645
588,10.021678265180581,-0.18716098352776456
589,10.037959835414917,-0.19087785548516023
590,10.055914709398941,-0.1889406390638868
591,10.075611845823241,-0.18111632305418168
592,10.095859244453584,-0.17143267269171347
593,10.11580829119572,-0.1627571524694953
594,10.135619420559532,-0.15454765465721187
595,10.155499508611092,-0.14610514564475607
596,10.175288120849016,-0.13797173313367517
597,10.195214650468104,-0.12937229820307095
598,10.215713959419121,-0.11883744361850135
599,10.236670647443958,-0.10675710650787573
600,10.25790176291252,-0.09374947988353455
601,10.279476264518223,-0.07958155252612753
602,10.30141807669987,-0.06417248382829732
603,10.32347528914247,-0.04837347799296743
604,10.345715453212328,-0.031956279154887746
605,10.368299003419326,-0.014378779583740786
606,10.391042988130533,0.0037408276985437805
607,10.414107841852994,0.02294465041269156
608,10.43783695072385,0.04439298929176916
609,10.46170397697587,0.06630735059037096
610,10.484860306511962,0.08582026980589424
611,10.507190539076852,0.1025418098200182
612,10.528947992309813,0.1173279301801764
613,10.550431018101886,0.13118676103620797
614,10.571731092261027,0.14442739887031092
615,10.592939690606539,0.1573589402030383
616,10.61437768214684,0.1710656004566648
617,10.636205501391812,0.18608948736150588
618,10.657986879069256,0.2009564483481986
619,10.679126518724186,0.21365497847116438
620,10.699418951603464,0.22349079942644823
621,10.719047129334346,0.2310821042168023
622,10.738102527736133,0.2367379893627804
623,10.756378270728579,0.23975942120632843
624,10.774241668898974,0.2413875411262268
625,10.792701770842946,0.24503192131703644
626,10.811665693428269,0.2503787099520497
627,10.830353781251274,0.2547934537480149
628,10.848812475873814,0.2584330786039035
629,10.867271170499192,0.26207270346938083
630,10.885776306689259,0.2658692542434173
631,10.904029532561491,0.2688146008049418
632,10.921709979101795,0.26982452771249954
633,10.939229991135052,0.27029234689933057
634,10.956932954798404,0.27137835909850255
635,10.974682360029286,0.2726212972158225
636,10.992317772320652,0.27347905353056473
637,11.009333963715395,0.27224446428278204
638,11.025066679062283,0.266673013297955
639,11.0394934012411,0.2566886152940596
640,11.053828647603451,0.24639512077919978
641,11.068507280100103,0.23726192698781695
642,11.08293400227892,0.22727752898392162
643,11.097429683148318,0.21752614218978839
644,11.112589619163273,0.2100192715509956
645,11.128620686398367,0.2054559507064187
646,11.144995139767762,0.20205293058531976
647,11.160934731189224,0.19718051323936736
648,11.176370501969336,0.19060568744921136
649,11.191621913797922,0.18340791331179418
650,11.206735408245349,0.17574411675485346
651,11.221781351323626,0.1678520643230722
652,11.237308597917368,0.16158633503429176
653,11.253957478733325,0.15911060443649638
654,11.27152252501268,0.15973059420655566
655,11.288927136787827,0.15980847626547745
656,11.30539306597369,0.1567145526553425
657,11.320965346816367,0.1506009939593781
658,11.335987365447325,0.14262810089147349
659,11.35100938408112,0.13465520783315726
660,11.366673140737428,0.12885074563856802
661,11.383620373438752,0.1273831451714348
662,11.401942558001567,0.13056150294272
663,11.421089432216984,0.13652648459007277
664,11.440396740936608,0.14303357394856386
665,11.459452139338397,0.14868945909454157
666,11.478140227158562,0.15310420288091797
667,11.496050066896492,0.15488924871896415
668,11.51309018273288,0.1537355000881272
669,11.529809429558012,0.15149753602542626
670,11.546482234815613,0.1491026460445769
671,11.56276521237138,0.14539052942210223
672,11.57822350027454,0.13889178892355925
673,11.592581263759941,0.1286743797003132
674,11.6058624272749,0.11481914238848678
675,11.618824129097193,0.0998844449701286
676,11.632129217056633,0.08611004828483626
677,11.645594739520279,0.07287775931068174
678,11.65924321361402,0.060263663348867236
679,11.673852887420098,0.050897458347722524
680,11.689516644076404,0.04509299615313411
681,11.705478752620914,0.04029666409879562
682,11.721143916595816,0.034496957229538716
683,11.736029425167049,0.02606279707703074
684,11.75008883676708,0.014837257723123054
685,11.763690869293294,0.0020662358431601247
686,11.777361860510084,-0.010471774827040536
687,11.791926500070058,-0.01999015041141239
688,11.807888608611734,-0.024786482475339877
689,11.824744365499432,-0.026563179443848672
690,11.841394653633985,-0.029034154716311877
691,11.857059817611722,-0.03483386157598001
692,11.872129685131641,-0.04264507339081547
693,11.887587973034805,-0.04914381388935807
694,11.90375555033246,-0.05324586763974326
695,11.920885734663885,-0.05409527509453704
696,11.939299395040324,-0.05060782082187565
697,11.958767138266998,-0.04355862374265895
698,11.9786697434416,-0.03504002943858875
699,11.998044603533213,-0.028304684195668672
700,12.016021994640289,-0.0262913824827814
701,12.032258530628527,-0.030160425023404436
702,12.047211590571743,-0.03836632929148254
703,12.06182126437782,-0.04773253429262714
704,12.07670677294905,-0.05616669444513467
705,12.092234019545629,-0.06243242372432656
