"Run 1: Time (s)","Run 1: Flow Rate (L/s)","Run 1: Volume (L)"
2.100042,0.503448498639,0.588667640783
2.116709,0.580810561078,0.579631967909
2.133376,0.590332045685,0.569872250996
2.150043,0.600448623081,0.559948880293
2.16671,0.57128907647,0.550184204173
2.183377,0.600448623081,0.540419528054
2.200044,0.590332045685,0.530496157351
2.216711,0.57128907647,0.52081578773
2.233378,0.551651014466,0.511457766482
2.250045,0.542129529858,0.502342746316
2.266712,0.522491467855,0.493470727231
2.283379,0.503448498639,0.48492105652
2.300046,0.503448498639,0.476530080394
2.316713,0.503448498639,0.468139104267
2.33338,0.493331921243,0.459832434638
2.350047,0.46476746742,0.451848113382
2.366714,0.46476746742,0.444101834003
2.383381,0.454650890024,0.436439861121
2.400048,0.445129405416,0.428941542029
2.416715,0.454650890024,0.421443222937
2.433382,0.454650890024,0.413865556553
2.450049,0.46476746742,0.406203583671
2.466716,0.445129405416,0.398620958081
2.483383,0.454650890024,0.391122638989
2.50005,0.4260864362,0.383783014481
2.516717,0.396926889589,0.376924432931
2.533384,0.386810312193,0.37039315896
2.550051,0.377288827585,0.364025538778
2.566718,0.377288827585,0.357737265889
2.583385,0.348129280974,0.351691994081
2.600052,0.348129280974,0.345889723355
2.616719,0.348129280974,0.340087452629
2.633386,0.338607796366,0.334364529195
2.650053,0.338607796366,0.328720953053
2.66672,0.329086311758,0.323156724203
2.683387,0.318969734362,0.317756149143
2.700054,0.309448249754,0.312519227872
2.716721,0.309448249754,0.307361653894
2.733388,0.299926765147,0.302283427207
2.750055,0.290405280539,0.297363895104
2.766722,0.270767218535,0.292687364083
2.783389,0.290405280539,0.288010833062
2.800056,0.270767218535,0.283334302041
2.816723,0.280288703143,0.278742077518
2.83339,0.270767218535,0.274149852995
2.850057,0.280288703143,0.269557628471
2.866724,0.299926765147,0.264722402866
2.883391,0.280288703143,0.259887177261
2.900058,0.280288703143,0.255215605446
2.916725,0.270767218535,0.250623380923
2.933392,0.261245733927,0.246189850983
2.950059,0.270767218535,0.241756321044
2.966726,0.280288703143,0.237164096521
2.983393,0.290405280539,0.232408218208
3.00006,0.299926765147,0.227488686105
3.016727,0.299926765147,0.22248980671
3.033394,0.299926765147,0.217490927316
3.050061,0.299926765147,0.212492047921
3.066728,0.299926765147,0.207493168526
3.083395,0.299926765147,0.202494289131
3.100062,0.290405280539,0.197574757029
3.116729,0.270767218535,0.192898226008
3.133396,0.261245733927,0.188464696068
3.150063,0.261245733927,0.184110513421
3.16673,0.261245733927,0.179756330774
3.183397,0.280288703143,0.175243453542
3.200064,0.270767218535,0.170651229019
3.216731,0.290405280539,0.165974697998
3.233398,0.280288703143,0.161218819685
3.250065,0.261245733927,0.156705942454
3.266732,0.270767218535,0.152272412514
3.283399,0.270767218535,0.147759535283
3.300066,0.270767218535,0.143246658052
3.316733,0.290405280539,0.138570127031
3.3334,0.270767218535,0.13389359601
3.350067,0.261245733927,0.12946006607
3.366734,0.280288703143,0.124947188839
3.383401,0.280288703143,0.120275617024
3.400068,0.280288703143,0.115604045208
3.416735,0.290405280539,0.110848166895
3.433402,0.290405280539,0.106007982085
3.450069,0.290405280539,0.101167797274
3.466736,0.290405280539,0.096327612463
3.483403,0.299926765147,0.0914080803603
3.50007,0.299926765147,0.0864092009656
3.516737,0.309448249754,0.0813309742789
3.533404,0.299926765147,0.0762527475923
3.550071,0.299926765147,0.0712538681976
3.566738,0.309448249754,0.0661756415109
3.583405,0.309448249754,0.0610180675322
3.600072,0.318969734362,0.0557811462616
3.616739,0.318969734362,0.050464877699
3.633406,0.318969734362,0.0451486091364
3.650073,0.309448249754,0.0399116878657
3.66674,0.309448249754,0.0347541138871
3.683407,0.309448249754,0.0295965399084
3.700074,0.299926765147,0.0245183132218
3.716741,0.299926765147,0.0195194338271
3.733408,0.299926765147,0.0145205544324
3.750075,0.299926765147,0.00952167503765
3.766742,0.290405280539,0.00460214293493
3.783409,0.280288703143,-0.000153735378084
3.800076,0.270767218535,-0.00474595990139
3.816743,0.270767218535,-0.00925883713271
3.83341,0.261245733927,-0.0136923670721
3.850077,0.261245733927,-0.0180465497194
3.866744,0.241607671924,-0.0222370785771
3.883411,0.251129156532,-0.026343300937
3.900078,0.222564702708,-0.030290828713
3.916745,0.212448125312,-0.0339160081153
3.933412,0.193405156097,-0.0372981864359
3.950079,0.173767094093,-0.0403580163829
3.966746,0.135086062874,-0.0429318441665
3.983413,0.0868835470465,-0.0447816279107
4.00008,0.0380859384313,-0.045823061118
4.016747,-0.0297546393995,-0.0458924899984
4.033414,-0.116638186446,-0.0446725253843
4.050081,-0.174957279669,-0.0422425145674
4.066748,-0.223159795496,-0.0389248059215
4.083415,-0.252319342108,-0.0349624005283
4.100082,-0.300521857935,-0.0303552983877
4.116749,-0.291000373327,-0.0254258478735
4.133416,-0.31063843533,-0.0204120908616
4.150083,-0.300521857935,-0.0153189865576
4.16675,-0.300521857935,-0.0103101887514
4.183417,-0.320159919938,-0.00513773715552
4.200084,-0.291000373327,-4.46328515981E-05
4.216751,-0.300521857935,0.00488481766262
4.233418,-0.271957404111,0.00965557359288
4.250085,-0.271957404111,0.0141882876472
4.266752,-0.2427978575,0.0184780006198
4.283419,-0.223159795496,0.0223610587211
4.300086,-0.223159795496,0.0260804630326
4.316753,-0.223159795496,0.0297998673441
4.33342,-0.223159795496,0.0335192716557
4.350087,-0.232681280104,0.0373180232592
4.366754,-0.252319342108,0.0413597759444
4.383421,-0.261840826715,0.0456445297113
4.400088,-0.300521857935,0.0503309791438
4.416755,-0.320159919938,0.0555034307397
4.433422,-0.320159919938,0.0608395361253
4.450089,-0.329681404546,0.0662549888029
4.466756,-0.358840951158,0.0719927898542
4.483423,-0.378479013161,0.0781372457768
4.50009,-0.417160044381,0.0847677038628
4.516757,-0.465362560208,0.0921222059882
4.533424,-0.474884044816,0.0999577510712
4.550091,-0.514160168823,0.108199951026
4.566758,-0.533203138039,0.116928153143
4.583425,-0.56236268465,0.126058050927
4.600092,-0.571884169258,0.135510297084
4.616759,-0.582000746654,0.14512619703
4.633426,-0.582000746654,0.154826403475
4.650093,-0.582000746654,0.164526609919
4.66676,-0.591522231261,0.174306163656
4.683427,-0.610565200477,0.184323759268
4.700094,-0.620681777873,0.194584355962
4.716761,-0.630203262481,0.205008606446
4.733428,-0.659362809092,0.215755205304
4.750095,-0.6688842937,0.226824152535
4.766762,-0.688522355704,0.238136100847
4.783429,-0.6688842937,0.24944804916
4.800096,-0.6688842937,0.260596343683
4.816763,-0.6688842937,0.271744638206
4.83343,-0.6688842937,0.28289293273
4.850097,-0.6688842937,0.294041227253
4.866764,-0.639724747089,0.304946520694
4.883431,-0.630203262481,0.315529465762
4.900098,-0.630203262481,0.326033063538
4.916765,-0.630203262481,0.336536661313
4.933432,-0.630203262481,0.347040259089
4.950099,-0.630203262481,0.357543856865
4.966766,-0.630203262481,0.368047454641
4.983433,-0.620681777873,0.378471705124
5.0001,-0.610565200477,0.388732301819
5.016767,-0.630203262481,0.399072245805
5.033434,-0.620681777873,0.409496496288
5.050101,-0.582000746654,0.419519051107
5.066768,-0.552841200042,0.428976256469
5.083435,-0.552841200042,0.43819046075
5.100102,-0.542724622646,0.447320358534
5.116769,-0.504043591427,0.456043601446
5.133436,-0.514160168823,0.464528802482
5.150103,-0.474884044816,0.472771002436
5.16677,-0.474884044816,0.480685894811
5.183437,-0.474884044816,0.488600787186
5.200104,-0.474884044816,0.496515679561
5.216771,-0.485000622211,0.504514878434
5.233438,-0.474884044816,0.512514077306
5.250105,-0.465362560208,0.520349622389
5.266772,-0.4558410756,0.528026472888
5.283439,-0.436203013596,0.535460322306
5.300106,-0.436203013596,0.542730517933
5.316773,-0.436203013596,0.550000713561
5.33344,-0.407043466985,0.557027908107
5.350107,-0.358840951158,0.563410405905
5.366774,-0.329681404546,0.569148206957
5.383441,-0.281478888719,0.574241311261
5.400108,-0.232681280104,0.578526065027
5.416775,-0.20411682628,0.582166122047
5.433442,-0.165435795061,0.585245788817
5.450109,-0.0779571552266,0.587274103968
5.466776,0.0482025158271,0.587522064256
5.483443,0.154724124877,0.585830975095
5.50011,0.261245733927,0.582364490277
5.516777,0.329086311758,0.577444958174
5.533444,0.386810312193,0.571479033659
5.550111,0.445129405416,0.564546064022
5.566778,0.454650890024,0.55704774493
5.583445,0.532608045251,0.548820422593
5.600112,0.580810561078,0.539541748637
5.616779,0.658172623516,0.529216682268
5.633446,0.696853654736,0.517924570778
5.650113,0.706970232131,0.506225804417
5.66678,0.706970232131,0.494442731558
5.683447,0.726013201347,0.482500964115
5.700114,0.755172747959,0.470157501007
5.716781,0.774810809962,0.457407383027
5.733448,0.774810809962,0.444493611257
5.750115,0.755172747959,0.431743493277
5.766782,0.735534685955,0.419320682877
5.783449,0.735534685955,0.407061526266
5.800116,0.726013201347,0.394881716947
5.816783,0.755172747959,0.382538253838
5.83345,0.764694232566,0.369872442356
5.850117,0.78433229457,0.356963629792
5.866784,0.774810809962,0.343970510731
5.883451,0.774810809962,0.331056738961
5.900118,0.774810809962,0.318142967191
5.916785,0.755172747959,0.305392849212
5.933452,0.726013201347,0.293049386103
5.950119,0.67781068552,0.281350619742
5.966786,0.67781068552,0.270053549046
5.983453,0.648651138908,0.258999479432
6.00012,0.619491592297,0.248431411982
6.016787,0.600448623081,0.238265040197
6.033454,0.57128907647,0.228500364078
6.050121,0.532608045251,0.219301037414
6.066788,0.522491467855,0.210508365621
6.083455,0.503448498639,0.201958694911
6.100122,0.483810436635,0.193731372574
6.116789,0.4260864362,0.186148746984
6.133456,0.415969858805,0.179131470849
6.150123,0.396926889589,0.172357195797
6.16679,0.396926889589,0.165741615328
6.183457,0.406448374197,0.159046687567
6.200124,0.396926889589,0.152351759806
6.216791,0.386810312193,0.145820485835
6.233458,0.377288827585,0.139452865654
6.250125,0.367767342977,0.133243940057
6.266792,0.35824585837,0.127193709043
6.283459,0.338607796366,0.121386479111
6.300126,0.318969734362,0.115906556759
6.316793,0.309448249754,0.110669635488
6.33346,0.290405280539,0.105670756094
6.350127,0.270767218535,0.100994225073
6.366794,0.290405280539,0.0963176940517
6.383461,0.270767218535,0.0916411630307
6.400128,0.290405280539,0.0869646320096
6.416795,0.290405280539,0.0821244471989
6.433462,0.299926765147,0.0772049150962
6.450129,0.270767218535,0.0724490367832
6.466796,0.261245733927,0.0680155068438
6.483463,0.222564702708,0.0639836725701
6.50013,0.193405156097,0.0605171877518
6.516797,0.164245609485,0.0575367050968
6.533464,0.154724124877,0.0548785708155
6.550131,0.154724124877,0.0522997838262
6.566798,0.164245609485,0.0496416495449
6.583465,0.183883671489,0.0467405141819
6.600132,0.183883671489,0.0436757250291
6.616799,0.164245609485,0.0407745896661
6.633466,0.173767094093,0.0379577608009
6.650133,0.144607547481,0.0353045857253
6.6668,0.144607547481,0.0328944117315
6.683467,0.116043093658,0.0307222796135
6.700134,0.125564578266,0.0287088420795
6.716801,0.105926516262,0.0267797110433
6.733468,0.0868835470465,0.0251729283807
6.750135,0.0672454850428,0.0238884940918
6.766802,0.057724000435,0.0228470608846
6.783469,0.0380859384313,0.022048628759
6.800136,0.0285644538235,0.0214931977152
6.816803,0.00952148460783,0.0211758085473
6.83347,0.00952148460783,0.0210171139633
6.850137,-0.0101165773958,0.021022073169
6.866804,-0.0196380620037,0.0212700334565
6.883471,-0.0392761240073,0.0217609948256
6.900138,-0.0392761240073,0.0224156099844
6.916805,-0.0487976086151,0.0231495724352
6.933472,-0.0779571552266,0.0242058832597
6.950139,-0.116638186446,0.0258275435395
6.966806,-0.145797733057,0.0280145532747
6.983473,-0.155319217665,0.0305239113836
7.00014,-0.174957279669,0.0332762705741
7.016807,-0.174957279669,0.0361922835543
7.033474,-0.184478764277,0.0391876438266
7.050141,-0.20411682628,0.0424260051805
7.066808,-0.20411682628,0.0458280203241
7.083475,-0.213638310888,0.0493093827597
7.100142,-0.20411682628,0.0527907451953
7.116809,-0.20411682628,0.0561927603389
7.133476,-0.223159795496,0.0597534700664
7.150143,-0.2427978575,0.0636365281677
7.16681,-0.261840826715,0.0678419346426
7.183477,-0.281478888719,0.0723696894912
7.200144,-0.281478888719,0.0770610981294
7.216811,-0.31063843533,0.0819955078494
7.233478,-0.31063843533,0.087172918651
7.250145,-0.329681404546,0.0925090240367
7.266812,-0.34931946655,0.0981674777959
7.283479,-0.34931946655,0.103989585345
7.300146,-0.358840951158,0.109891040186
7.316813,-0.358840951158,0.115871842319
7.33348,-0.358840951158,0.121852644452
7.350147,-0.378479013161,0.127997100374
7.366814,-0.397521982377,0.134463904671
7.383481,-0.388000497769,0.141010056259
7.400148,-0.378479013161,0.147397513263
7.416815,-0.378479013161,0.153705622976
7.433482,-0.378479013161,0.160013732688
7.450149,-0.378479013161,0.1663218424
7.466816,-0.368362435765,0.172545645615
7.483483,-0.388000497769,0.178848796122
7.50015,-0.378479013161,0.185236253126
7.516817,-0.368362435765,0.191460056341
7.533484,-0.368362435765,0.197599553058
7.550151,-0.358840951158,0.203659702482
7.566818,-0.358840951158,0.209640504615
7.583485,-0.358840951158,0.215621306748
7.600152,-0.358840951158,0.221602108881
7.616819,-0.358840951158,0.227582911014
7.633486,-0.358840951158,0.233563713147
7.650153,-0.368362435765,0.239623862572
7.66682,-0.388000497769,0.245927013079
7.683487,-0.388000497769,0.252393817375
7.700154,-0.378479013161,0.258781274379
7.716821,-0.378479013161,0.265089384092
7.733488,-0.378479013161,0.271397493804
7.750155,-0.378479013161,0.277705603516
7.766822,-0.378479013161,0.284013713229
7.783489,-0.388000497769,0.290401170233
7.800156,-0.378479013161,0.296788627237
7.816823,-0.378479013161,0.30309673695
7.83349,-0.388000497769,0.309484193954
7.850157,-0.378479013161,0.315871650959
7.866824,-0.358840951158,0.322016106881
7.883491,-0.358840951158,0.327996909014
7.900158,-0.358840951158,0.333977711147
7.916825,-0.368362435765,0.340037860572
7.933492,-0.358840951158,0.346098009997
7.950159,-0.358840951158,0.35207881213
7.966826,-0.358840951158,0.358059614263
7.983493,-0.34931946655,0.363961069104
8.00016,-0.320159919938,0.369540175571
8.016827,-0.320159919938,0.374876280957
8.033494,-0.320159919938,0.380212386342
8.050161,-0.329681404546,0.38562783902
8.066828,-0.34931946655,0.391286292779
8.083495,-0.339797981942,0.397029053036
8.100162,-0.368362435765,0.402930507877
8.116829,-0.358840951158,0.408990657302
8.133496,-0.368362435765,0.415050806727
8.150163,-0.388000497769,0.421353957234
8.16683,-0.358840951158,0.427577760448
8.183497,-0.34931946655,0.433479215289
8.200164,-0.320159919938,0.439058321756
8.216831,-0.320159919938,0.444394427142
8.233498,-0.320159919938,0.449730532528
8.250165,-0.320159919938,0.455066637913
8.266832,-0.320159919938,0.460402743299
8.283499,-0.281478888719,0.465416500311
8.300166,-0.252319342108,0.469864907867
8.316833,-0.2427978575,0.47399096705
8.3335,-0.2427978575,0.478037678941
8.350167,-0.223159795496,0.481920737043
8.366834,-0.213638310888,0.485560794062
8.383501,-0.194000248885,0.48895785
8.400168,-0.194000248885,0.492191252148
8.416835,-0.174957279669,0.495265959712
8.433502,-0.174957279669,0.498181972693
8.450169,-0.184478764277,0.501177332965
8.466836,-0.194000248885,0.504331387821
8.483503,-0.20411682628,0.507649096467
8.50017,-0.194000248885,0.510966805113
8.516837,-0.20411682628,0.514284513759
8.533504,-0.223159795496,0.517845223486
8.550171,-0.20411682628,0.521405933214
8.566838,-0.194000248885,0.52472364186
8.583505,-0.165435795061,0.527719002132
8.600172,-0.126159671054,0.530149012949
8.616839,-0.0684356706188,0.531770673229
8.633506,-0.0392761240073,0.532668289469
8.650173,0.0285644538235,0.532757555173
8.66684,0.116043093658,0.531552468176
8.683507,0.241607671924,0.528571985521
8.700174,0.377288827585,0.523414411542
8.716841,0.46476746742,0.516397135408
8.733508,0.503448498639,0.508328507654
8.750175,0.522491467855,0.499778836944
8.766842,0.580810561078,0.490584469486
8.783509,0.580810561078,0.480904099864
8.800176,0.609970107689,0.470980729161
8.816843,0.580810561078,0.461057358458
8.83351,0.551651014466,0.451619989918
8.850177,0.503448498639,0.442827318125
8.866844,0.512969983247,0.434356994707
8.883511,0.493331921243,0.425970977786
8.900178,0.474288952028,0.417907309238
8.916845,0.46476746742,0.410081682567
8.933512,0.454650890024,0.402419709685
8.950179,0.454650890024,0.394842043301
8.966846,0.474288952028,0.387100723127
8.983513,0.474288952028,0.379195749164
9.00018,0.474288952028,0.3712907752
9.016847,0.483810436635,0.363306453945
9.033514,0.474288952028,0.355322132689
9.050181,0.474288952028,0.347417158726
9.066848,0.493331921243,0.339353490179
9.083515,0.474288952028,0.331289821631
9.100182,0.483810436635,0.323305500376
9.116849,0.474288952028,0.31532117912
9.133516,0.483810436635,0.307336857865
9.150183,0.493331921243,0.299193842026
9.16685,0.474288952028,0.291130173478
9.183517,0.46476746742,0.283304546807
9.200184,0.454650890024,0.275642573925
9.216851,0.46476746742,0.267980601043
9.233518,0.445129405416,0.260397975453
9.250185,0.445129405416,0.252979003653
9.266852,0.445129405416,0.245560031853
9.283519,0.435607920808,0.238220407345
9.300186,0.445129405416,0.230880782837
9.316853,0.4260864362,0.223620505621
9.33352,0.415969858805,0.216603229487
9.350187,0.406448374197,0.209749607142
9.366854,0.396926889589,0.203054679381
9.383521,0.367767342977,0.196682099994
9.400188,0.35824585837,0.190631868981
9.416855,0.338607796366,0.184824639049
9.433522,0.338607796366,0.179181062907
9.450189,0.348129280974,0.173458139473
9.466856,0.329086311758,0.167814563331
9.483523,0.329086311758,0.162329681773
9.50019,0.318969734362,0.156929106712
9.516857,0.309448249754,0.151692185442
9.533524,0.299926765147,0.146613958755
9.550191,0.299926765147,0.14161507936
9.566858,0.299926765147,0.136616199966
9.583525,0.270767218535,0.131860321653
9.600192,0.290405280539,0.127183790632
9.616859,0.280288703143,0.122427912319
9.633526,0.290405280539,0.117672034006
9.650193,0.270767218535,0.112995502985
9.66686,0.270767218535,0.108482625753
9.683527,0.261245733927,0.104049095814
9.700194,0.261245733927,0.0996949131665
9.716861,0.241607671924,0.0955043843088
9.733528,0.222564702708,0.0916362038248
9.750195,0.222564702708,0.0879267179248
9.766862,0.222564702708,0.0842172320248
9.783529,0.212448125312,0.0805920526225
9.800196,0.212448125312,0.0770511797179
9.816863,0.222564702708,0.0734260003156
9.83353,0.222564702708,0.0697165144155
9.850197,0.222564702708,0.0660070285155
9.866864,0.193405156097,0.0625405436972
9.883531,0.183883671489,0.0593964072525
9.900198,0.183883671489,0.0563316180998
9.916865,0.173767094093,0.0533511354448
9.933532,0.173767094093,0.0504549592875
9.950199,0.154724124877,0.0477174777142
9.966866,0.144607547481,0.0452229972226
9.983533,0.154724124877,0.0427285167311
10.0002,0.144607547481,0.0402340362395
10.016867,0.135086062874,0.0379032095376
10.033534,0.125564578266,0.0357310774196
10.050201,0.116043093658,0.0337176398856
10.066868,0.105926516262,0.0318678561414
10.083535,0.0964050316543,0.0301817261868
10.100202,0.0964050316543,0.0285749435242
10.116869,0.0672454850428,0.0272111619433
10.133536,0.0380859384313,0.0263333825258
10.150203,0.0190429692157,0.0258572987739
10.16687,-0.0101165773958,0.0257829106877
10.183537,-0.000595092787989,0.0258721763912
10.200204,0.00952148460783,0.025797788305
10.216871,0.0380859384313,0.0254010518451
10.233538,0.0285644538235,0.0248456208012
10.250205,0.0380859384313,0.0242901897574
10.266872,0.0380859384313,0.0236554114215
10.283539,0.0380859384313,0.0230206330857
10.300206,0.0380859384313,0.0223858547498
10.316873,0.0190429692157,0.021909770998
10.33354,0.00952148460783,0.021671729122
10.350207,-0.0101165773958,0.0216766883278
10.366874,-0.0392761240073,0.0220883024049
10.383541,-0.0487976086151,0.0228222648557
10.400208,-0.0684356706188,0.0237992283882
10.416875,-0.126159671054,0.0254208886681
10.433542,-0.155319217665,0.0277665929872
10.450209,-0.174957279669,0.0305189521777
10.466876,-0.20411682628,0.0336779662397
10.483543,-0.194000248885,0.0369956748855
10.50021,-0.223159795496,0.0404720781154
10.516877,-0.232681280104,0.0442708297189
10.533544,-0.2427978575,0.0482332351121
10.550211,-0.2427978575,0.0522799470031
10.566878,-0.252319342108,0.056406006186
10.583545,-0.252319342108,0.0606114126609
10.600212,-0.261840826715,0.0648961664278
10.616879,-0.252319342108,0.0691809201947
10.633546,-0.2427978575,0.0733069793776
10.650213,-0.252319342108,0.0774330385606
10.66688,-0.252319342108,0.0816384450355
10.683547,-0.261840826715,0.0859231988024
10.700214,-0.252319342108,0.0902079525693
10.716881,-0.271957404111,0.0945770128339
10.733548,-0.261840826715,0.0990254203905
10.750215,-0.261840826715,0.103389521449
10.766882,-0.271957404111,0.107837929006
10.783549,-0.252319342108,0.112206989271
10.800216,-0.271957404111,0.116576049535
10.816883,-0.252319342108,0.1209451098
10.83355,-0.261840826715,0.125229863567
10.850217,-0.252319342108,0.129514617334
10.866884,-0.2427978575,0.133640676516
10.883551,-0.2427978575,0.137687388407
10.900218,-0.252319342108,0.14181344759
10.916885,-0.271957404111,0.146182507855
10.933552,-0.281478888719,0.150794569201
10.950219,-0.291000373327,0.155565325132
10.966886,-0.271957404111,0.16025673377
10.983553,-0.291000373327,0.164948142408
11.00022,-0.281478888719,0.169718898338
11.016887,-0.281478888719,0.174410306977
11.033554,-0.281478888719,0.179101715615
11.050221,-0.281478888719,0.183793124253
11.066888,-0.271957404111,0.188405185599
11.083555,-0.271957404111,0.192937899654
11.100222,-0.271957404111,0.197470613708
11.116889,-0.252319342108,0.201839673973
11.133556,-0.271957404111,0.206208734237
11.150223,-0.271957404111,0.210741448292
11.16689,-0.271957404111,0.215274162346
11.183557,-0.261840826715,0.219722569903
11.200224,-0.271957404111,0.224170977459
11.216891,-0.281478888719,0.228783038805
11.233558,-0.291000373327,0.233553794736
11.250225,-0.281478888719,0.238324550666
11.266892,-0.281478888719,0.243015959304
11.283559,-0.320159919938,0.248029716316
11.300226,-0.31063843533,0.25328647441
11.316893,-0.320159919938,0.258543232503
11.33356,-0.320159919938,0.263879337889
11.350227,-0.320159919938,0.269215443275
11.366894,-0.320159919938,0.27455154866
11.383561,-0.320159919938,0.279887654046
11.400228,-0.320159919938,0.285223759431
11.416895,-0.320159919938,0.290559864817
11.433562,-0.329681404546,0.295975317495
11.450229,-0.320159919938,0.301390770172
11.466896,-0.320159919938,0.306726875558
11.483563,-0.31063843533,0.311983633652
11.50023,-0.320159919938,0.317240391745
11.516897,-0.320159919938,0.322576497131
11.533564,-0.31063843533,0.327833255224
11.550231,-0.320159919938,0.333090013318
11.566898,-0.300521857935,0.338262464914
11.583565,-0.300521857935,0.34327126272
11.600232,-0.281478888719,0.348121365942
