,0,1
0,10.021763052462598,-0.18645658756244465
1,10.038045054591317,-0.19017156712143957
2,10.055999703295402,-0.18823226385531533
3,10.07569593018256,-0.18040565854095725
4,10.09594220316545,-0.17071965493055474
5,10.115890241435038,-0.16204181613041757
6,10.135700416492057,-0.1538300157669189
7,10.15557952315394,-0.1453851961898952
8,10.17536718992846,-0.13724948374420443
9,10.195292719918386,-0.12864773285228526
10,10.215790804286542,-0.118110495746514
11,10.236746088097183,-0.10602772296490048
12,10.257975691572755,-0.09301762877969999
13,10.279548546323785,-0.07884719395820827
14,10.301488567392987,-0.06343557511292686
15,10.323543943400768,-0.04763400572004595
16,10.345782199183278,-0.031214222064499753
17,10.36836370624125,-0.013634097772663
18,10.391105584794285,0.004488152873621143
19,10.414168206340289,0.02369465623838818
20,10.437894822154721,0.045145752957929886
21,10.461759301184557,0.06706288812369932
22,10.484913362617926,0.08657849861979972
23,10.507241651521912,0.1033026339178088
24,10.52899738604767,0.11809128300196559
25,10.550478800911339,0.1319526106921245
26,10.571777335994609,0.14519572410043957
27,10.592984431190516,0.15812973037742234
28,10.614420829489188,0.17183888223196575
29,10.636246902391369,0.18686530603769558
30,10.658026551965506,0.20173479852853016
31,10.679164715553712,0.2144357855823983
32,10.699456005098762,0.2242739650188268
33,10.719083300375383,0.23186755110048113
34,10.738138041276606,0.23752565097787287
35,10.756413432970822,0.240549206952891
36,10.774276641787546,0.2421794030876825
37,10.792736320028045,0.2458259288334142
38,10.81169962103907,0.25117492156988397
39,10.830387195619288,0.25559183741389696
40,10.848845467091065,0.2592336076611693
41,10.867303738565681,0.26287537791803123
42,10.885808433365497,0.26667407948019994
43,10.904061316782892,0.26962154755658935
44,10.92174164582205,0.2706335294191261
45,10.939261603363313,0.27110338491762637
46,10.956964440682134,0.2721914546883814
47,10.974713701328998,0.27343645577403225
48,10.992349013806,0.27429626181054345
49,11.009365348579568,0.2730636503278952
50,11.025098711378433,0.2674940279617257
51,11.039526593925771,0.2575113068134045
52,11.053863036582914,0.24721947852416126
53,11.06854273051268,0.23808799086161936
54,11.082970613060024,0.22810526971329848
55,11.097467427215063,0.2183555677880914
56,11.112628235635697,0.21085045920806922
57,11.128659833147868,0.20628900165216446
58,11.145034681932668,0.20288788472296038
59,11.160974839557475,0.19801732003572226
60,11.176411374411753,0.19144428835774663
61,11.191663622719753,0.18424828690905726
62,11.206778007812346,0.17658624701413972
63,11.221824868065958,0.1686959433945665
64,11.237352842807601,0.1624320188479227
65,11.25400201126016,0.1599582233318957
66,11.271566985360742,0.1605802546468338
67,11.288971587966259,0.16066015960732416
68,11.305437876641257,0.15756814981904282
69,11.321010867945057,0.15145640109842556
70,11.33603381314745,0.14348525406258567
71,11.351056758352682,0.13551410703633526
72,11.366721189543846,0.1297114654470508
73,11.383668592706876,0.12824583473169976
74,11.401990407731967,0.1314263220312024
75,11.421136588520557,0.13739352903992696
76,11.44044314080421,0.14390286240309835
77,11.459497881705435,0.14956096228048965
78,11.478185456282818,0.15397787811491348
79,11.49609508842758,0.15576500556460082
80,11.513135338246695,0.15461323747904065
81,11.529854845072839,0.15237721667499804
82,11.546527928570944,0.14998426455605862
83,11.562811337468379,0.14627404049552262
84,11.578270380602318,0.13977709672576522
85,11.592629331539118,0.12956135634474075
86,11.605912105329997,0.11570766276871558
87,11.618875542893795,0.10077447196307587
88,11.632182231733053,0.08700162179372783
89,11.645649292067377,0.07377089797882674
90,11.659299232179263,0.06115838843618038
91,11.673909994501328,0.05179388155052467
92,11.689574425692493,0.04599123996124066
93,11.705537091596959,0.041196763182220875
94,11.721202929554009,0.03539887708180611
95,11.736089418309719,0.026966447098196955
96,11.750150134536051,0.015742541916496933
97,11.763753651319895,0.0029731010589546525
98,11.777426099711443,-0.0095633205754736
99,11.791991845474184,-0.019080003277566093
100,11.807954511375817,-0.023874480066174986
101,11.824810474651484,-0.02564921791285879
102,11.841461049869928,-0.028118257940016433
103,11.857126887829812,-0.033916144030841644
104,11.872197663128967,-0.04172560425332672
105,11.887656706262907,-0.048222548023084566
106,11.9038247602246,-0.052322722621630624
107,11.92095504316519,-0.053170139064727784
108,11.939368298077648,-0.04968054463389149
109,11.9588352218592,-0.04262908490668349
110,11.978736836800747,-0.03410817742144168
111,11.998110913926219,-0.027370580324026395
112,12.016088070909966,-0.025355189149683932
113,12.03232505647936,-0.02922234452511574
114,12.047279070076888,-0.03742651077448067
115,12.061889832398954,-0.04679101766013627
116,12.076776321154664,-0.05522344764374543
117,12.092304295899144,-0.06148737218080014
118,12.108701652963603,-0.06481240120178466
119,12.125649056126631,-0.06627803191713655
120,12.142460002842975,-0.0682049455802578
121,12.159683132439648,-0.06873849939356269
122,12.178303182175213,-0.06454984729338364
123,12.19758722618204,-0.05811660182884171
124,12.216688390408471,-0.052301570646143714
125,12.236086382582325,-0.04548313014205041
126,12.255872642588127,-0.03735217319481854
127,12.274994908328335,-0.031465809592771565
128,12.292263054484327,-0.03184718758963956
129,12.307149543240039,-0.04027961757324927
130,12.320684128416179,-0.053282077653906024
131,12.334149781981786,-0.06651755696726569
132,12.348119058320757,-0.07805056928029852
133,12.362936615465927,-0.08671601849661181
134,12.378487098490067,-0.09290385512544685
135,12.39406008979103,-0.09901560385565333
136,12.408763698772015,-0.10806624810192855
137,12.422687958548826,-0.11975143624098705
